Row ID;OrderProcessingTime;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;IsProfit
7641;6;Standard Class;DB-13555;Dorothy Badders;Corporate;United States;Newark;Delaware;19711;East;OFF-PA-10002764;Office Supplies;Paper;Staples;68,04;6;0;33,34;TRUE
7642;1;First Class;LB-16795;Laurel Beltran;Home Office;United States;Pueblo;Colorado;81001;West;TEC-MA-10001695;Technology;Machines;Zebra GK420t Direct Thermal/Thermal Transfer Printer;703,71;6;0,7;-938,28;FALSE
7643;1;First Class;LB-16795;Laurel Beltran;Home Office;United States;Pueblo;Colorado;81001;West;OFF-BI-10002824;Office Supplies;Binders;Recycled Easel Ring Binders;17,904;4;0,7;-14,92;FALSE
7644;1;First Class;LB-16795;Laurel Beltran;Home Office;United States;Pueblo;Colorado;81001;West;OFF-BI-10002571;Office Supplies;Binders;"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""";11,976;4;0,7;-9,18;FALSE
7645;1;First Class;LB-16795;Laurel Beltran;Home Office;United States;Pueblo;Colorado;81001;West;TEC-AC-10001553;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;67,96;5;0,2;0,85;TRUE
7646;6;Standard Class;CA-11965;Carol Adams;Corporate;United States;Los Angeles;California;90036;West;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;892,224;3;0,2;89,22;TRUE
7647;4;Standard Class;DL-12925;Daniel Lacy;Consumer;United States;Greenville;North Carolina;27834;South;TEC-MA-10002073;Technology;Machines;3D Systems Cube Printer, 2nd Generation, White;1299,99;2;0,5;-572;FALSE
7648;1;First Class;FC-14335;Fred Chung;Corporate;United States;San Francisco;California;94110;West;OFF-BI-10003529;Office Supplies;Binders;Avery Round Ring Poly Binders;4,544;2;0,2;1,65;TRUE
7649;1;First Class;FC-14335;Fred Chung;Corporate;United States;San Francisco;California;94110;West;FUR-CH-10000309;Furniture;Chairs;Global Comet Stacking Arm Chair;1352,032;4;0,2;84,5;TRUE
7650;4;Standard Class;DB-13120;David Bremer;Corporate;United States;Marion;Ohio;43302;East;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;1548,99;9;0,4;-464,7;FALSE
7651;4;Standard Class;DB-13120;David Bremer;Corporate;United States;Marion;Ohio;43302;East;OFF-EN-10003286;Office Supplies;Envelopes;Staples;19,872;3;0,2;6,71;TRUE
7652;1;First Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Dallas;Texas;75081;Central;TEC-AC-10001552;Technology;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;119,448;3;0,2;-13,44;FALSE
7653;1;First Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Dallas;Texas;75081;Central;OFF-ST-10002790;Office Supplies;Storage;Safco Industrial Shelving;118,16;2;0,2;-25,11;FALSE
7654;5;Standard Class;FW-14395;Fred Wasserman;Corporate;United States;Huntsville;Alabama;35810;South;OFF-AR-10003217;Office Supplies;Art;Newell 316;19,56;4;0;5,48;TRUE
7655;2;Second Class;JM-15865;John Murray;Consumer;United States;Las Vegas;Nevada;89115;West;FUR-FU-10002813;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;80,96;4;0;29,15;TRUE
7656;2;Second Class;JM-15865;John Murray;Consumer;United States;Las Vegas;Nevada;89115;West;OFF-PA-10003848;Office Supplies;Paper;Xerox 1997;25,92;4;0;12,44;TRUE
7657;0;Same Day;PS-18970;Paul Stevenson;Home Office;United States;Los Angeles;California;90049;West;OFF-AP-10000240;Office Supplies;Appliances;Belkin F9G930V10-GRY 9 Outlet Surge;106,96;2;0;31,02;TRUE
7658;0;Same Day;PS-18970;Paul Stevenson;Home Office;United States;Los Angeles;California;90049;West;FUR-FU-10004091;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";187,76;4;0;76,98;TRUE
7659;3;First Class;TC-21475;Tony Chapman;Home Office;United States;Lakewood;Ohio;44107;East;OFF-BI-10001071;Office Supplies;Binders;GBC ProClick Punch Binding System;76,776;4;0,7;-53,74;FALSE
7660;4;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;Fremont;Nebraska;68025;Central;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;53,9;5;0;25,87;TRUE
7661;5;Standard Class;VS-21820;Vivek Sundaresam;Consumer;United States;Huntsville;Texas;77340;Central;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";76,728;3;0,6;-53,71;FALSE
7662;5;Standard Class;VS-21820;Vivek Sundaresam;Consumer;United States;Huntsville;Texas;77340;Central;OFF-BI-10003708;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";10,43;7;0,8;-18,25;FALSE
7663;2;First Class;SC-20575;Sonia Cooley;Consumer;United States;Los Angeles;California;90036;West;OFF-AR-10002067;Office Supplies;Art;Newell 334;99,2;5;0;25,79;TRUE
7664;6;Standard Class;SG-20605;Speros Goranitis;Consumer;United States;Asheville;North Carolina;28806;South;OFF-AR-10003158;Office Supplies;Art;Fluorescent Highlighters by Dixon;15,92;5;0,2;2,79;TRUE
7665;4;Standard Class;NB-18580;Nicole Brennan;Corporate;United States;Bossier City;Louisiana;71111;South;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;129,92;4;0;10,39;TRUE
7666;4;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Providence;Rhode Island;2908;East;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;30,4;1;0;13,98;TRUE
7667;4;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Providence;Rhode Island;2908;East;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;5399,91;9;0;2591,96;TRUE
7668;4;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Providence;Rhode Island;2908;East;OFF-ST-10000136;Office Supplies;Storage;Letter Size File;119,1;3;0;34,54;TRUE
7669;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;OFF-PA-10000743;Office Supplies;Paper;Xerox 1977;40,08;6;0;19,24;TRUE
7670;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;OFF-PA-10001019;Office Supplies;Paper;Xerox 1884;59,94;3;0;28,17;TRUE
7671;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;TEC-AC-10003095;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;259,98;2;0;88,39;TRUE
7672;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";170,98;1;0;32,49;TRUE
7673;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;FUR-FU-10002506;Furniture;Furnishings;"Tensor ""Hersey Kiss"" Styled Floor Lamp";38,97;3;0;4,68;TRUE
7674;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;OFF-PA-10003823;Office Supplies;Paper;Xerox 197;154,9;5;0;69,71;TRUE
7675;2;Second Class;MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East;FUR-TA-10004619;Furniture;Tables;Hon Non-Folding Utility Tables;446,068;4;0,3;0;FALSE
7676;3;Second Class;TS-21655;Trudy Schmidt;Consumer;United States;Rancho Cucamonga;California;91730;West;OFF-AP-10001271;Office Supplies;Appliances;Eureka The Boss Cordless Rechargeable Stick Vac;152,94;3;0;41,29;TRUE
7677;0;Same Day;JG-15115;Jack Garza;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10002331;Technology;Accessories;Maxell 74 Minute CDR, 10/Pack;23,472;3;0,2;4,99;TRUE
7678;7;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Providence;Rhode Island;2908;East;OFF-PA-10003228;Office Supplies;Paper;Xerox 1917;195,64;4;0;91,95;TRUE
7679;7;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Providence;Rhode Island;2908;East;OFF-PA-10002586;Office Supplies;Paper;Xerox 1970;14,94;3;0;7,02;TRUE
7680;7;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Providence;Rhode Island;2908;East;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;1687,8;4;0;742,63;TRUE
7681;7;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Providence;Rhode Island;2908;East;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;341,96;2;0;78,65;TRUE
7682;7;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Providence;Rhode Island;2908;East;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;605,88;6;0;151,47;TRUE
7683;3;First Class;SD-20485;Shirley Daniels;Home Office;United States;Midland;Michigan;48640;Central;OFF-AP-10003779;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;186,732;1;0,1;41,5;TRUE
7684;3;First Class;SD-20485;Shirley Daniels;Home Office;United States;Midland;Michigan;48640;Central;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;3812,97;3;0;1906,49;TRUE
7685;7;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Rochester;New York;14609;East;OFF-BI-10002897;Office Supplies;Binders;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";26,424;9;0,2;9,58;TRUE
7686;7;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Rochester;New York;14609;East;TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;625,99;1;0;187,8;TRUE
7687;4;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Jackson;Michigan;49201;Central;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;1568,61;9;0;329,41;TRUE
7688;4;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Jackson;Michigan;49201;Central;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;17,3;1;0;8,3;TRUE
7689;4;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Jackson;Michigan;49201;Central;TEC-AC-10004518;Technology;Accessories;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;160;8;0;62,4;TRUE
7690;2;First Class;RS-19420;Ricardo Sperren;Corporate;United States;Suffolk;Virginia;23434;South;OFF-AP-10002191;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;179,94;3;0;50,38;TRUE
7691;2;First Class;RS-19420;Ricardo Sperren;Corporate;United States;Suffolk;Virginia;23434;South;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;872,94;3;0;157,13;TRUE
7692;2;First Class;RS-19420;Ricardo Sperren;Corporate;United States;Suffolk;Virginia;23434;South;OFF-PA-10003177;Office Supplies;Paper;Xerox 1999;12,96;2;0;6,22;TRUE
7693;5;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Brentwood;California;94513;West;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;88,8;6;0;44,4;TRUE
7694;5;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Brentwood;California;94513;West;TEC-PH-10001051;Technology;Phones;HTC One;319,968;4;0,2;36;TRUE
7695;0;Same Day;MC-17275;Marc Crier;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10004754;Furniture;Chairs;Global Stack Chair with Arms, Black;167,888;7;0,2;14,69;TRUE
7696;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Houston;Texas;77036;Central;OFF-PA-10000357;Office Supplies;Paper;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;163,96;5;0,2;59,44;TRUE
7697;3;First Class;AH-10120;Adrian Hane;Home Office;United States;Houston;Texas;77036;Central;OFF-BI-10001787;Office Supplies;Binders;Wilson Jones Four-Pocket Poly Binders;5,232;4;0,8;-8,11;FALSE
7698;4;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;1199,98;2;0;467,99;TRUE
7699;4;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;OFF-ST-10002790;Office Supplies;Storage;Safco Industrial Shelving;73,85;1;0;2,22;TRUE
7700;4;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;OFF-SU-10001664;Office Supplies;Supplies;Acme Office Executive Series Stainless Steel Trimmers;25,71;3;0;6,68;TRUE
7701;4;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;OFF-FA-10001332;Office Supplies;Fasteners;"Acco Banker's Clasps, 5 3/4""-Long";17,28;6;0;8,12;TRUE
7702;4;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;526,582;2;0,3;-52,66;FALSE
7703;7;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;OFF-PA-10000605;Office Supplies;Paper;Xerox 1950;11,56;2;0;5,66;TRUE
7704;7;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;TEC-PH-10002170;Technology;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;209,97;3;0;58,79;TRUE
7705;7;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;447,84;4;0;98,52;TRUE
7706;7;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;479,97;3;0;163,19;TRUE
7707;7;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;OFF-AR-10002578;Office Supplies;Art;Newell 335;8,64;3;0;2,51;TRUE
7708;4;Standard Class;SV-20815;Stuart Van;Corporate;United States;Orem;Utah;84057;West;OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;11,68;2;0;4,2;TRUE
7709;4;Standard Class;EH-14185;Evan Henry;Consumer;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10001553;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;40,776;3;0,2;0,51;TRUE
7710;4;Standard Class;EH-14185;Evan Henry;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10000309;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";13,698;3;0,7;-9,59;FALSE
7711;5;Standard Class;JL-15850;John Lucas;Consumer;United States;Mesa;Arizona;85204;West;TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;87,8;5;0,2;32,93;TRUE
7712;2;Second Class;JM-15250;Janet Martin;Consumer;United States;Fayetteville;North Carolina;28314;South;FUR-FU-10001876;Furniture;Furnishings;"Computer Room Manger, 14""";77,952;3;0,2;15,59;TRUE
7713;2;Second Class;JM-15250;Janet Martin;Consumer;United States;Fayetteville;North Carolina;28314;South;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;147,184;2;0,2;-29,44;FALSE
7714;2;Second Class;JM-15250;Janet Martin;Consumer;United States;Fayetteville;North Carolina;28314;South;OFF-PA-10000300;Office Supplies;Paper;Xerox 1936;47,952;3;0,2;16,18;TRUE
7715;2;First Class;JB-15925;Joni Blumstein;Consumer;United States;Los Angeles;California;90032;West;OFF-AP-10001469;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;250,26;6;0;72,58;TRUE
7716;5;Standard Class;PB-19105;Peter Bühler;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10001553;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;40,776;3;0,2;0,51;TRUE
7717;6;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Colorado Springs;Colorado;80906;West;OFF-PA-10004041;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";29,6;5;0,2;9,25;TRUE
7718;6;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Colorado Springs;Colorado;80906;West;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;1,938;2;0,7;-1,36;FALSE
7719;5;Standard Class;MC-17605;Matt Connell;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10001114;Technology;Accessories;Microsoft Wireless Mobile Mouse 4000;159,96;4;0;51,19;TRUE
7720;5;Standard Class;BG-11695;Brooke Gillingham;Corporate;United States;New York City;New York;10009;East;OFF-AR-10001615;Office Supplies;Art;Newell 34;59,52;3;0;15,48;TRUE
7721;5;Standard Class;BG-11695;Brooke Gillingham;Corporate;United States;New York City;New York;10009;East;OFF-EN-10000461;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17,48;2;0;8,22;TRUE
7722;5;Standard Class;BG-11695;Brooke Gillingham;Corporate;United States;New York City;New York;10009;East;OFF-BI-10004506;Office Supplies;Binders;Wilson Jones data.warehouse D-Ring Binders with DublLock;13,168;2;0,2;4,61;TRUE
7723;4;Standard Class;JO-15550;Jesus Ocampo;Home Office;United States;San Francisco;California;94109;West;OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;40,74;3;0;12,22;TRUE
7724;4;Standard Class;AR-10345;Alex Russell;Corporate;United States;Austin;Texas;78745;Central;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;179,886;1;0,3;-2,57;FALSE
7725;4;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Cleveland;Ohio;44105;East;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;286,256;1;0,2;17,89;TRUE
7726;4;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Cleveland;Ohio;44105;East;OFF-ST-10004963;Office Supplies;Storage;Eldon Gobal File Keepers;24,224;2;0,2;-4,84;FALSE
7727;4;Standard Class;TS-21505;Tony Sayre;Consumer;United States;Cleveland;Ohio;44105;East;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;331,536;3;0,2;-82,88;FALSE
7728;4;Second Class;JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East;OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;17,52;3;0;6,31;TRUE
7729;6;Standard Class;GA-14515;George Ashbrook;Consumer;United States;El Paso;Texas;79907;Central;OFF-AR-10000716;Office Supplies;Art;DIXON Ticonderoga Erasable Checking Pencils;17,856;4;0,2;4,24;TRUE
7730;5;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Tallahassee;Florida;32303;South;TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);431,976;3;0,2;-75,6;FALSE
7731;6;Standard Class;TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98103;West;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;291,136;4;0,2;-25,47;FALSE
7732;3;First Class;PA-19060;Pete Armstrong;Home Office;United States;Dallas;Texas;75220;Central;OFF-EN-10000927;Office Supplies;Envelopes;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;114,848;4;0,2;35,89;TRUE
7733;6;Standard Class;JD-15790;John Dryer;Consumer;United States;Houston;Texas;77070;Central;OFF-PA-10000743;Office Supplies;Paper;Xerox 1977;10,688;2;0,2;3,74;TRUE
7734;4;Second Class;MN-17935;Michael Nguyen;Consumer;United States;Springfield;Ohio;45503;East;OFF-PA-10000697;Office Supplies;Paper;TOPS Voice Message Log Book, Flash Format;15,232;4;0,2;5,52;TRUE
7735;5;Standard Class;GM-14500;Gene McClure;Consumer;United States;Seattle;Washington;98103;West;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;12,42;3;0;5,22;TRUE
7736;4;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;19,44;3;0;9,33;TRUE
7737;7;Standard Class;JG-15160;James Galang;Consumer;United States;New York City;New York;10024;East;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;70,368;4;0,2;26,39;TRUE
7738;2;First Class;AG-10330;Alex Grayson;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10001315;Office Supplies;Art;Newell 310;12,672;9;0,2;1,43;TRUE
7739;7;Standard Class;JF-15355;Jay Fein;Consumer;United States;Baltimore;Maryland;21215;East;TEC-PH-10003589;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;89,95;5;0;43,18;TRUE
7740;5;Standard Class;SC-20680;Steve Carroll;Home Office;United States;San Francisco;California;94110;West;OFF-PA-10001609;Office Supplies;Paper;Tops Wirebound Message Log Books;6,58;2;0;3,03;TRUE
7741;5;Standard Class;SC-20680;Steve Carroll;Home Office;United States;San Francisco;California;94110;West;TEC-AC-10000474;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;94,99;1;0;28,5;TRUE
7742;2;Second Class;CM-11935;Carlos Meador;Consumer;United States;Tucson;Arizona;85705;West;TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;35,12;2;0,2;13,17;TRUE
7743;7;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10001639;Office Supplies;Paper;Xerox 203;25,92;4;0;12,44;TRUE
7744;5;Standard Class;CP-12340;Christine Phan;Corporate;United States;Waterbury;Connecticut;6708;East;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;7,96;2;0;3,74;TRUE
7745;5;Standard Class;CP-12340;Christine Phan;Corporate;United States;Waterbury;Connecticut;6708;East;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;566,97;3;0;153,08;TRUE
7746;5;Standard Class;CP-12340;Christine Phan;Corporate;United States;Waterbury;Connecticut;6708;East;OFF-AR-10003829;Office Supplies;Art;Newell 35;9,84;3;0;2,85;TRUE
7747;4;Standard Class;EK-13795;Eileen Kiefer;Home Office;United States;Chicago;Illinois;60610;Central;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;25,488;2;0,2;4,78;TRUE
7748;2;Second Class;CW-11905;Carl Weiss;Home Office;United States;Long Beach;New York;11561;East;OFF-FA-10003472;Office Supplies;Fasteners;Bagged Rubber Bands;7,56;6;0;0,3;TRUE
7749;6;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;FUR-FU-10003464;Furniture;Furnishings;"Seth Thomas 8 1/2"" Cubicle Clock";60,84;3;0;19,47;TRUE
7750;6;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;450,04;2;0;58,51;TRUE
7751;6;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;34,6;2;0;16,61;TRUE
7752;6;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;TEC-PH-10002496;Technology;Phones;Cisco SPA301;467,97;3;0;140,39;TRUE
7753;6;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-BI-10004826;Office Supplies;Binders;JM Magazine Binder;33,02;2;0;15,85;TRUE
7754;3;First Class;AB-10600;Ann Blume;Corporate;United States;Jacksonville;North Carolina;28540;South;FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;17,088;2;0,2;1,07;TRUE
7755;2;Second Class;AH-10075;Adam Hart;Corporate;United States;Columbus;Ohio;43229;East;OFF-AR-10001919;Office Supplies;Art;OIC #2 Pencils, Medium Soft;3,008;2;0,2;0,34;TRUE
7756;4;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-PA-10002558;Office Supplies;Paper;Xerox 1938;268,24;7;0,2;93,88;TRUE
7757;4;Standard Class;CK-12595;Clytie Kelty;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;431,16;5;0,2;107,79;TRUE
7758;3;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Buffalo;New York;14215;East;TEC-PH-10003988;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;43,6;4;0;12,21;TRUE
7759;3;Second Class;SP-20620;Stefania Perrino;Corporate;United States;Buffalo;New York;14215;East;FUR-FU-10004845;Furniture;Furnishings;Deflect-o EconoMat Nonstudded, No Bevel Mat;154,95;3;0;30,99;TRUE
7760;4;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10003072;Office Supplies;Paper;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";15,552;3;0,2;5,44;TRUE
7761;5;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Memphis;Tennessee;38109;South;OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;42,208;2;0,2;13,72;TRUE
7762;3;First Class;CC-12550;Clay Cheatham;Consumer;United States;Plano;Texas;75023;Central;OFF-PA-10003729;Office Supplies;Paper;Xerox 1998;10,368;2;0,2;3,63;TRUE
7763;2;First Class;SL-20155;Sara Luxemburg;Home Office;United States;Salem;Oregon;97301;West;OFF-AR-10003251;Office Supplies;Art;Prang Drawing Pencil Set;2,224;1;0,2;0,56;TRUE
7764;4;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Columbus;Georgia;31907;South;OFF-EN-10003286;Office Supplies;Envelopes;Staples;74,52;9;0;35,02;TRUE
7765;0;Same Day;BB-11545;Brenda Bowman;Corporate;United States;Columbia;Maryland;21044;East;OFF-AR-10004078;Office Supplies;Art;Newell 312;17,52;3;0;5,26;TRUE
7766;0;Same Day;BB-11545;Brenda Bowman;Corporate;United States;Columbia;Maryland;21044;East;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;1779,9;5;0;373,78;TRUE
7767;0;Same Day;BB-11545;Brenda Bowman;Corporate;United States;Columbia;Maryland;21044;East;OFF-AR-10001953;Office Supplies;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;219,9;5;0;59,37;TRUE
7768;2;First Class;DO-13435;Denny Ordway;Consumer;United States;Portland;Oregon;97206;West;OFF-AR-10002053;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;7,152;3;0,2;0,72;TRUE
